c51166_g1	UGT74F1	26.47	68	45	2	61	128	157	219	2.2	21.2
c53757_g1	UGT71C1	39.13	23	14	0	2	24	263	285	0.92	19.2
c85513_g1	UGT76E3	43.75	16	9	0	46	61	63	78	3.6	18.5
c60638_g1	UGT89B1	30.00	50	18	2	37	69	72	121	0.16	23.5
c123075_g1	UGT85A7	28.26	46	29	1	32	73	398	443	0.063	24.6
c68965_g1	UGT74E1	45.71	35	18	1	478	512	284	317	1.7	23.9
c64939_g1	UGT80A2	27.27	44	29	2	97	138	344	386	1.8	23.5
c88953_g1	UGT79B6	43.33	30	14	1	13	39	139	168	0.64	20.4
c108441_g1	UGT84B3P	40.91	22	13	0	11	32	410	431	1.1	18.5
c89527_g1	UGT72E3	42.11	19	11	0	19	37	170	188	1.7	20.0
c72212_g3	UGT76E9	36.67	30	19	0	211	240	418	447	1.2	23.9
c49550_g1	UGT90A4	38.46	52	25	3	48	98	50	95	1.8	20.8
c41496_g1	UGT73C5	34.57	188	95	7	22	193	119	294	4e-28	103
c53706_g1	UGT73B5	36.39	338	175	9	2	311	156	481	3e-67	215
c89689_g1	UGT84B2	27.91	43	30	1	27	69	149	190	3.5	19.6
c153787_g1	UGT80A2	37.50	16	10	0	14	29	329	344	2.7	17.7
c46230_g1	UGT71B8	58.33	12	5	0	14	25	261	272	4.4	20.4
c67679_g1	UGT91C1	46.15	156	79	1	2	157	302	452	2e-46	153
c146748_g1	UGT79B10	33.33	27	18	0	22	48	239	265	3.5	19.6
c137501_g1	UGT85A3	32.00	50	24	2	38	87	133	172	2.4	20.0
c89262_g1	UGT73C1	26.83	41	30	0	86	126	201	241	0.79	23.1
c134719_g1	UGT84B1	31.71	41	16	1	2	30	150	190	6.3	17.3
c72212_g2	UGT88A1	47.79	475	213	10	11	470	6	460	7e-131	385
c37474_g2	UGT71B8	28.33	60	38	1	123	177	392	451	0.59	24.3
c115227_g1	UGT91C1	37.93	29	18	0	24	52	43	71	0.12	23.1
c64553_g2	UGT74D1	39.29	112	64	2	1	110	347	456	4e-24	89.7
c60958_g1	UGT80A2	44.95	198	107	1	3	200	416	611	6e-55	189
c79483_g1	UGT90A2	55.56	9	4	0	2	10	351	359	0.62	19.6
c129819_g1	UGT80A2	28.00	25	18	0	12	36	333	357	0.87	20.4
c89748_g1	UGT76E8P	29.73	37	24	1	55	91	50	84	4.6	20.0
c125870_g1	UGT72B1	55.77	156	68	1	2	157	296	450	5e-62	195
c71759_g1	UGT71C5	42.31	26	14	1	29	53	254	279	1.5	23.1
c67947_g1	UGT72E3	41.18	34	15	2	270	303	246	274	0.34	25.4
c126938_g1	UGT72E2	63.64	11	4	0	22	32	270	280	1.5	19.6
c140994_g1	UGT73D1	50.00	14	7	0	3	16	15	28	3.9	18.1
c145564_g1	UGT81A1	32.61	46	25	1	20	59	436	481	0.002	27.3
c119435_g1	UGT81A4	20.55	73	51	3	11	76	59	131	0.42	23.5
c10370_g1	UGT92A1	32.00	25	17	0	7	31	252	276	0.42	20.0
c72461_g2	UGT72C1	36.36	22	9	1	60	81	301	317	8.7	18.9
c154733_g1	UGT76C3	46.15	13	7	0	9	21	352	364	1.3	18.5
c130532_g1	UGT74D1	25.40	63	46	1	144	206	75	136	6.9	21.2
c28316_g1	UGT73B3	50.00	16	8	0	17	32	288	303	2.3	20.0
c23422_g1	UGT90A2	31.91	47	26	3	187	228	141	186	1.6	22.3
c71838_g3	UGT90A4	24.07	54	40	1	136	188	92	145	1.4	23.1
c65141_g1	UGT90A2	26.87	67	45	1	29	91	218	284	0.18	26.9
c85508_g1	UGT90A3P	31.25	32	18	1	33	60	242	273	7.4	17.7
c66817_g2	UGT71C2	30.16	63	39	3	5	64	200	260	0.36	23.1
c23936_g1	UGT79B10	41.18	17	10	0	25	41	152	168	1.9	19.6
c55618_g1	UGT75B2	25.00	32	24	0	1	32	274	305	0.78	22.3
c51518_g1	UGT72B2	47.37	19	10	0	3	21	316	334	0.11	22.7
c105737_g1	UGT71B7	30.36	56	24	2	39	79	257	312	0.010	28.1
c59040_g1	UGT79B2	25.00	188	98	9	200	369	286	448	0.30	25.8
c9835_g1	UGT79B1	32.97	185	111	5	1	175	91	272	4e-32	114
c151091_g1	UGT89C1	31.82	22	15	0	3	24	414	435	0.27	20.8
c141883_g1	UGT76E12	32.43	37	23	1	17	53	269	303	0.24	21.9
c122697_g1	UGT85A1	23.08	52	29	1	12	52	243	294	0.32	21.6
c140903_g1	UGT73B1	33.33	30	19	1	20	49	425	453	1.2	19.6
c104624_g1	UGT87A1	28.57	21	15	0	9	29	433	453	2.3	17.3
c73130_g1	UGT79B10	30.43	23	16	0	74	96	192	214	3.1	20.0
c69391_g1	UGT72C1	35.42	48	29	1	207	252	381	428	0.091	27.3
c78017_g1	UGT85A1	45.00	20	11	0	79	98	152	171	1.1	21.2
c73534_g1	UGT73C3	46.14	492	258	5	13	498	6	496	6e-156	451
c89172_g1	UGT76E11	83.33	6	1	0	33	38	103	108	7.6	16.5
c92729_g1	UGT71C5	41.67	12	7	0	16	27	67	78	9.1	16.2
c56092_g1	UGT72E1	39.29	28	15	1	218	243	135	162	2.5	22.3
c45132_g1	UGT91B1	28.95	38	27	0	72	109	400	437	3.4	20.8
c111592_g1	UGT74D1	32.43	37	19	2	23	57	51	83	3.7	18.9
c48511_g1	UGT78D1	52.17	46	21	1	3	47	95	140	4e-09	45.1
c5660_g1	UGT76E9	32.14	28	18	1	68	95	328	354	3.2	20.0
c109104_g1	UGT71C3	45.83	24	11	1	9	30	183	206	0.30	20.0
c86033_g1	UGT78D3	37.04	27	17	0	34	60	84	110	0.15	22.3
c3521_g1	UGT74E2	26.83	41	30	0	11	51	371	411	1.4	20.0
c17519_g1	UGT71B8	29.63	108	46	7	26	115	176	271	3.1	21.2
c77968_g1	UGT73B4	22.39	67	52	0	3	69	94	160	1.4	20.4
c82168_g1	UGT85A1	37.93	29	16	1	4	30	2	30	1.2	20.4
c66266_g1	UGT73B4	42.47	485	252	10	6	470	3	480	9e-137	401
c65495_g2	UGT76C2	44.95	198	105	2	1	198	256	449	3e-54	176
c109825_g1	UGT73C3	31.82	22	15	0	10	31	310	331	6.3	18.1
c122394_g1	UGT71C5	30.00	30	16	1	9	33	46	75	0.51	21.6
c115514_g1	UGT79B11	36.36	33	17	1	94	126	424	452	0.55	23.1
c97558_g1	UGT72B3	35.00	20	13	0	3	22	249	268	4.4	17.7
c6603_g1	UGT76E12	41.18	34	19	1	95	127	151	184	1.1	22.7
c71603_g2	UGT73C5	38.10	21	13	0	5	25	32	52	0.79	20.4
c75091_g1	UGT91A1	37.50	24	15	0	14	37	252	275	0.23	21.9
c71791_g1	UGT79B8	27.50	40	27	1	11	48	320	359	0.55	25.0
c70118_g1	UGT80A2	81.00	200	38	0	1	200	256	455	1e-121	357
c108387_g1	UGT80B1	48.10	79	37	1	1	79	219	293	1e-19	76.3
c38283_g1	UGT74B1	25.00	120	62	6	40	137	102	215	2.4	21.2
c46769_g1	UGT83A1	40.91	22	13	0	117	138	170	191	0.76	22.7
c69011_g5	UGT91C1	39.47	38	18	2	34	71	103	135	0.58	24.3
c119828_g1	UGT87A2	40.00	45	22	2	16	58	53	94	0.17	23.9
c99513_g1	UGT79B5	50.00	14	7	0	23	36	209	222	7.2	18.1
c56771_g1	UGT90A2	33.33	30	20	0	37	66	256	285	2.5	21.6
c54494_g1	UGT76E4	60.00	20	7	1	33	51	291	310	2.1	20.0
c70304_g1	UGT87A1	34.78	23	15	0	49	71	2	24	3.3	22.3
c70601_g1	UGT81A3	77.42	341	71	1	43	383	48	382	0.0	531
c84177_g1	UGT85A2	27.27	33	24	0	13	45	249	281	2.0	18.9
c95225_g1	UGT72B2	65.79	38	13	0	1	38	211	248	6e-13	55.1
c79474_g1	UGT75C1	35.29	34	21	1	61	94	156	188	0.79	21.6
c89523_g1	UGT76E5	41.18	17	10	0	27	43	140	156	2.0	19.2
c141880_g1	UGT81A4	37.50	24	15	0	33	56	292	315	3.0	18.5
c138667_g1	UGT76C1	36.11	36	20	1	14	46	135	170	0.23	22.7
c101802_g1	UGT72B1	24.32	111	66	6	204	302	341	445	1.2	23.9
c63553_g2	UGT87A2	70.00	10	2	1	14	23	342	350	2.3	16.9
c10335_g1	UGT79B11	33.33	33	18	1	79	111	424	452	0.79	22.3
c69011_g4	UGT92A1	30.00	50	25	2	287	333	237	279	3.2	23.5
c128070_g1	UGT73C3	24.62	65	46	1	10	74	62	123	1.0	20.8
c69516_g1	UGT75C1	34.33	67	34	3	10	67	173	238	0.12	28.1
c53577_g1	UGT75C1	26.98	63	37	2	12	65	176	238	3.0	20.8
c59962_g1	UGT78D2	50.79	441	211	5	9	443	12	452	7e-163	466
c133302_g1	UGT79B5	38.46	26	16	0	29	54	136	161	0.18	21.9
c92030_g1	UGT75B2	31.25	32	21	1	10	40	154	185	3.2	18.9
c96860_g1	UGT75B1	33.33	21	14	0	44	64	77	97	4.9	18.5
c67173_g1	UGT89B1	49.25	134	65	2	1	134	342	472	3e-43	143
c66158_g1	UGT73B4	42.54	134	75	1	1	132	350	483	3e-35	121
c11815_g1	UGT76B1	31.58	19	13	0	7	25	210	228	0.72	19.2
c15371_g1	UGT85A3	32.35	68	34	4	15	78	57	116	0.018	26.9
c106963_g1	UGT90A4	40.54	37	18	2	18	53	50	83	1.3	20.0
c106682_g1	UGT71C1	29.73	37	22	1	20	52	68	104	3.6	18.5
c77685_g1	UGT72B1	26.42	53	35	1	21	69	425	477	6.1	18.5
c65553_g1	UGT74E1	23.60	89	63	3	317	405	174	257	1.1	23.9
c63717_g1	UGT74E2	40.00	15	9	0	20	34	370	384	2.5	18.1
c76855_g1	UGT78D4P	36.36	22	14	0	32	53	403	424	1.4	20.0
c133245_g1	UGT72D2P	66.67	9	3	0	22	30	358	366	2.3	17.7
c117884_g1	UGT81A4	24.32	37	27	1	3	39	335	370	2.8	20.8
c40529_g1	UGT80A2	60.42	48	19	0	34	81	299	346	5e-18	72.4
c73612_g1	UGT73C5	47.06	17	9	0	49	65	195	211	0.61	23.9
c130026_g1	UGT91B1	31.43	35	24	0	27	61	75	109	0.54	21.9
c127223_g1	UGT92A1	40.54	37	14	2	15	46	311	344	0.82	20.0
c145376_g1	UGT74E2	33.33	24	16	0	5	28	167	190	1.8	19.2
c73200_g1	UGT81A4	24.32	74	44	3	504	571	366	433	0.55	25.4
c20346_g1	UGT79B1	39.16	143	83	4	1	142	16	155	3e-29	105
c110332_g1	UGT73C7	29.73	37	23	1	3	39	202	235	0.75	20.0
c108386_g1	UGT79B1	62.50	8	3	0	14	21	125	132	2.1	18.5
c107547_g1	UGT76E10P	25.00	36	21	1	7	42	315	344	3.6	18.9
c131685_g1	UGT71C5	60.00	15	6	0	63	77	121	135	0.16	22.7
c80133_g1	UGT78D1	35.48	31	17	1	33	63	187	214	2.7	19.6
c92841_g1	UGT80B1	26.19	42	29	1	21	62	522	561	0.81	20.4
